0.123684	-0.092914	-0.107900	-0.062169	0.125280	0.006549	0.055311	-0.021109
-0.035658	0.026765	0.031052	0.017850	-0.036194	-0.001889	-0.015903	0.006050
-0.252553	0.191803	0.221281	0.128582	-0.255879	-0.013650	-0.114692	0.043749
-0.234131	0.177476	0.204967	0.118912	-0.237236	-0.012611	-0.106030	0.040440
-0.343719	0.264139	0.302737	0.177683	-0.348077	-0.018986	-0.158842	0.060627
0.120013	-0.090139	-0.104689	-0.060310	0.121561	0.006352	0.053654	-0.020477
-0.080541	0.060463	0.070185	0.040380	-0.081678	-0.004265	-0.035952	0.013697
-0.268050	0.203924	0.235040	0.136775	-0.271560	-0.014533	-0.122040	0.046556
-0.098230	0.073782	0.085628	0.049290	-0.099602	-0.005206	-0.043886	0.016722
0.019426	-0.014512	-0.016935	-0.009732	0.019632	0.001016	0.008633	-0.003306
0.009695	-0.007221	-0.008458	-0.004861	0.009770	0.000503	0.004299	-0.001654
-0.215928	0.163396	0.188885	0.109424	-0.218810	-0.011594	-0.097540	0.037198
0.603435	-0.492248	-0.545517	-0.338035	0.609974	0.037556	0.305757	-0.117043
0.058565	-0.043865	-0.051043	-0.029351	0.059297	0.003083	0.026087	-0.009962
0.010164	-0.007572	-0.008867	-0.005095	0.010245	0.000527	0.004508	-0.001733
0.023227	-0.017361	-0.020246	-0.011636	0.023485	0.001216	0.010326	-0.003952
0.018620	-0.013908	-0.016233	-0.009329	0.018815	0.000973	0.008274	-0.003169
0.043672	-0.032689	-0.038061	-0.021879	0.044204	0.002295	0.019440	-0.007427
0.101792	-0.076382	-0.088764	-0.051101	0.103100	0.005378	0.045450	-0.017347
0.087707	-0.065771	-0.076465	-0.044000	0.088828	0.004628	0.039127	-0.014936
0.063088	-0.047261	-0.054987	-0.031621	0.063881	0.003322	0.028108	-0.010733
0.077028	-0.057737	-0.067146	-0.038626	0.078007	0.004061	0.034343	-0.013111
0.066873	-0.050104	-0.058287	-0.033522	0.067716	0.003523	0.029800	-0.011378
0.044671	-0.033439	-0.038932	-0.022381	0.045217	0.002348	0.019886	-0.007597
0.052212	-0.039096	-0.045504	-0.026163	0.052859	0.002747	0.023251	-0.008881
0.066214	-0.049609	-0.057713	-0.033191	0.067049	0.003488	0.029505	-0.011266
0.050680	-0.037946	-0.044169	-0.025394	0.051306	0.002666	0.022566	-0.008620
0.055161	-0.041309	-0.048074	-0.027642	0.055847	0.002903	0.024567	-0.009383
0.050957	-0.038154	-0.044410	-0.025533	0.051587	0.002680	0.022690	-0.008667
0.056733	-0.042490	-0.049446	-0.028431	0.057441	0.002986	0.025269	-0.009651
0.060382	-0.045229	-0.052627	-0.030262	0.061138	0.003179	0.026899	-0.010272
0.060517	-0.045330	-0.052744	-0.030330	0.061275	0.003186	0.026959	-0.010295
0.061981	-0.046430	-0.054021	-0.031065	0.062759	0.003264	0.027613	-0.010544
0.049746	-0.037245	-0.043355	-0.024925	0.050360	0.002616	0.022150	-0.008461
0.051368	-0.038463	-0.044768	-0.025739	0.052004	0.002702	0.022874	-0.008737
0.050906	-0.038116	-0.044366	-0.025507	0.051535	0.002678	0.022667	-0.008658
0.042241	-0.031616	-0.036814	-0.021163	0.042754	0.002220	0.018802	-0.007184
0.056351	-0.042203	-0.049113	-0.028239	0.057053	0.002966	0.025098	-0.009585
0.053850	-0.040326	-0.046933	-0.026984	0.054519	0.002833	0.023982	-0.009159
0.135696	-0.102008	-0.118411	-0.068262	0.137449	0.007194	0.060740	-0.023181
-0.126821	0.095372	0.110619	0.063746	-0.128569	-0.006734	-0.056764	0.021635
-0.288924	0.220353	0.253624	0.147901	-0.292675	-0.015736	-0.132028	0.050373
-0.342187	0.262902	0.301357	0.176838	-0.346530	-0.018893	-0.158080	0.060336
-0.374325	0.289075	0.330406	0.194741	-0.379004	-0.020869	-0.174255	0.066527
0.211373	-0.159800	-0.184889	-0.107072	0.214090	0.011322	0.095388	-0.036404
