0.501417	0.057469	-0.189477	0.163580	0.617406	-0.604339	0.475618	0.186225
-0.121559	-0.012104	0.042128	-0.037135	-0.157193	0.153067	-0.114293	-0.042622
-0.001748	-0.000246	0.000737	-0.000608	-0.002033	0.002018	-0.001667	-0.000681
-0.255299	-0.026061	0.089878	-0.078961	-0.326920	0.318664	-0.240443	-0.090509
-0.151503	-0.015134	0.052617	-0.046363	-0.195638	0.190529	-0.142482	-0.053205
-0.063894	-0.006361	0.022129	-0.019501	-0.082694	0.080523	-0.060064	-0.022382
-0.172231	-0.017258	0.059934	-0.052789	-0.222125	0.216352	-0.162011	-0.060570
-0.045640	-0.004560	0.015835	-0.013945	-0.059026	0.057485	-0.042908	-0.016001
-0.007203	-0.000782	0.002613	-0.002265	-0.009120	0.008915	-0.006793	-0.002585
0.174654	0.017359	-0.060520	0.053389	0.225663	-0.219728	0.164245	0.061290
0.173682	0.017259	-0.060176	0.053087	0.224424	-0.218520	0.163328	0.060944
0.004676	0.000385	-0.001470	0.001343	0.006311	-0.006103	0.004368	0.001559
-0.411172	-0.044672	0.150398	-0.130925	-0.515137	0.503311	-0.388753	-0.149538
-0.017696	-0.001812	0.006220	-0.005452	-0.022749	0.022178	-0.016651	-0.006245
0.018405	0.001733	-0.006191	0.005513	0.024145	-0.023458	0.017268	0.006349
0.008473	0.000758	-0.002776	0.002496	0.011244	-0.010903	0.007935	0.002884
0.018252	0.001718	-0.006138	0.005466	0.023946	-0.023264	0.017123	0.006296
0.023436	0.002227	-0.007920	0.007041	0.030678	-0.029816	0.021994	0.008105
0.005635	0.000479	-0.001800	0.001634	0.007558	-0.007316	0.005269	0.001894
0.035106	0.003374	-0.011936	0.010587	0.045830	-0.044563	0.032960	0.012178
0.010124	0.000920	-0.003343	0.002997	0.013389	-0.012991	0.009487	0.003460
0.016402	0.001536	-0.005502	0.004904	0.021543	-0.020926	0.015385	0.005650
-0.038883	-0.003895	0.013509	-0.011890	-0.050258	0.048951	-0.036559	-0.013641
