0.001842	-0.264193	0.007592	0.461044	0.397904	-0.359773	-0.042651	0.165742
0.000779	-0.090663	0.002384	0.166395	0.141606	-0.126719	-0.014454	0.056490
0.001249	-0.150712	0.004035	0.273450	0.233480	-0.209446	-0.024092	0.094047
-0.000872	0.097556	-0.002522	-0.179729	-0.152844	0.136746	0.015537	-0.060759
-0.000860	0.096128	-0.002484	-0.177146	-0.150636	0.134764	0.015309	-0.059867
-0.000962	0.108635	-0.002821	-0.199690	-0.169924	0.152092	0.017310	-0.067677
0.000205	-0.024704	0.000659	0.045319	0.038554	-0.034476	-0.003939	0.015391
0.000455	-0.052885	0.001389	0.097334	0.082756	-0.073998	-0.008425	0.032937
0.000239	-0.028560	0.000759	0.052452	0.044612	-0.039890	-0.004553	0.017791
-0.000563	0.061197	-0.001559	-0.113478	-0.096336	0.086089	0.009732	-0.038083
-0.000079	0.006856	-0.000153	-0.013146	-0.011079	0.009867	0.001081	-0.004250
0.000035	-0.005828	0.000173	0.010361	0.008875	-0.007959	-0.000936	0.003643
-0.001856	0.256798	-0.007293	-0.450251	-0.388144	0.350686	0.041400	-0.160994
-0.000989	0.111969	-0.002912	-0.205673	-0.175049	0.156702	0.017845	-0.069761
-0.000859	0.096018	-0.002481	-0.176947	-0.150466	0.134611	0.015291	-0.059798
-0.000329	0.034724	-0.000871	-0.064724	-0.054877	0.049005	0.005515	-0.021596
0.000582	-0.067502	0.001771	0.124170	0.105596	-0.094442	-0.010756	0.042045
0.000724	-0.084086	0.002208	0.154445	0.131405	-0.117569	-0.013402	0.052385
0.000287	-0.033943	0.000897	0.062405	0.053065	-0.047446	-0.005409	0.021142
-0.000042	0.002739	-0.000047	-0.005516	-0.004603	0.004081	0.000426	-0.001688
-0.000171	0.017036	-0.000415	-0.032004	-0.027088	0.024170	0.002701	-0.010586
-0.000178	0.017839	-0.000435	-0.033490	-0.028351	0.025298	0.002828	-0.011085
0.000195	-0.023616	0.000631	0.043307	0.036845	-0.032949	-0.003766	0.014714
0.000038	-0.006207	0.000183	0.011064	0.009471	-0.008491	-0.000997	0.003879
-0.000039	0.002373	-0.000038	-0.004837	-0.004027	0.003567	0.000368	-0.001460
-0.000543	0.058963	-0.001501	-0.109378	-0.092846	0.082966	0.009376	-0.036691
-0.000162	0.016040	-0.000389	-0.030161	-0.025524	0.022772	0.002542	-0.009966
-0.000195	0.019775	-0.000486	-0.037076	-0.031395	0.028018	0.003136	-0.012290
-0.000212	0.021603	-0.000532	-0.040460	-0.034269	0.030586	0.003427	-0.013428
-0.000180	0.018018	-0.000440	-0.033824	-0.028633	0.025550	0.002857	-0.011197
-0.000211	0.021579	-0.000532	-0.040415	-0.034230	0.030551	0.003424	-0.013413
-0.000188	0.018921	-0.000463	-0.035495	-0.030053	0.026819	0.003001	-0.011759
-0.000180	0.018110	-0.000443	-0.033992	-0.028777	0.025679	0.002871	-0.011254
-0.000150	0.014717	-0.000355	-0.027710	-0.023443	0.020913	0.002332	-0.009143
-0.000174	0.017366	-0.000424	-0.032616	-0.027608	0.024635	0.002753	-0.010791
-0.000273	0.028447	-0.000709	-0.053122	-0.045021	0.040195	0.004516	-0.017688
-0.000261	0.027078	-0.000673	-0.050590	-0.042871	0.038273	0.004298	-0.016836
-0.000187	0.018804	-0.000461	-0.035278	-0.029869	0.026655	0.002982	-0.011686
-0.000203	0.020566	-0.000506	-0.038540	-0.032638	0.029129	0.003262	-0.012783
0.000326	-0.038274	0.001010	0.070404	0.059863	-0.053523	-0.006099	0.023839
-0.000850	0.094963	-0.002453	-0.175038	-0.148834	0.133146	0.015122	-0.059139
0.000803	-0.093504	0.002459	0.171543	0.146003	-0.130665	-0.014908	0.058262
0.000228	-0.027345	0.000727	0.050206	0.042703	-0.038184	-0.004359	0.017035
0.001265	-0.152932	0.004098	0.277324	0.236824	-0.212471	-0.024450	0.095440
0.000997	-0.117334	0.003104	0.214440	0.182717	-0.163660	-0.018724	0.073148
0.000860	-0.100447	0.002646	0.184099	0.156735	-0.140301	-0.016019	0.062596
0.000354	-0.041505	0.001093	0.076367	0.064930	-0.058053	-0.006613	0.025850
0.000292	-0.034462	0.000911	0.063364	0.053880	-0.048175	-0.005492	0.021465
0.000390	-0.045482	0.001196	0.083702	0.071164	-0.063629	-0.007246	0.028327
0.001004	-0.118274	0.003130	0.216120	0.184158	-0.164957	-0.018875	0.073736
0.000375	-0.043870	0.001155	0.080729	0.068637	-0.061369	-0.006990	0.027323
-0.001882	0.346936	-0.010763	-0.581897	-0.507566	0.462587	0.056625	-0.218893
-0.001033	0.117509	-0.003063	-0.215590	-0.183550	0.164350	0.018733	-0.073224
-0.000921	0.103529	-0.002683	-0.190505	-0.162061	0.145025	0.016493	-0.064488
-0.000345	0.036514	-0.000917	-0.068030	-0.057687	0.051516	0.005800	-0.022710
0.000716	-0.083154	0.002184	0.152749	0.129958	-0.116271	-0.013254	0.051804
0.000788	-0.091682	0.002411	0.168242	0.143183	-0.128134	-0.014617	0.057125
0.000373	-0.043607	0.001148	0.080244	0.068225	-0.061000	-0.006948	0.027159
0.000046	-0.007066	0.000205	0.012654	0.010821	-0.009697	-0.001133	0.004413
-0.000018	0.000013	0.000023	-0.000463	-0.000314	0.000250	-0.000007	0.000009
-0.000127	0.012126	-0.000289	-0.022911	-0.019369	0.017273	0.001920	-0.007530
0.000058	-0.008388	0.000239	0.015104	0.012901	-0.011556	-0.001343	0.005236
-0.000055	0.004151	-0.000084	-0.008132	-0.006823	0.006065	0.000651	-0.002566
0.000001	-0.002102	0.000077	0.003455	0.003012	-0.002722	-0.000343	0.001324
-0.000597	0.065179	-0.001664	-0.120780	-0.102552	0.091655	0.010367	-0.040564
-0.000030	0.001337	-0.000011	-0.002918	-0.002398	0.002111	0.000204	-0.000816
-0.000112	0.010470	-0.000246	-0.019841	-0.016763	0.014945	0.001656	-0.006499
-0.000204	0.020681	-0.000509	-0.038752	-0.032819	0.029290	0.003280	-0.012854
-0.000266	0.027675	-0.000689	-0.051694	-0.043809	0.039111	0.004393	-0.017207
-0.000314	0.032992	-0.000826	-0.061525	-0.052159	0.046575	0.005240	-0.020517
-0.000282	0.029456	-0.000735	-0.054988	-0.046607	0.041612	0.004677	-0.018316
-0.000212	0.021670	-0.000534	-0.040584	-0.034374	0.030680	0.003438	-0.013470
-0.000147	0.014382	-0.000347	-0.027089	-0.022916	0.020442	0.002279	-0.008934
-0.000209	0.021302	-0.000525	-0.039902	-0.033795	0.030163	0.003379	-0.013240
-0.000314	0.033071	-0.000828	-0.061670	-0.052283	0.046686	0.005252	-0.020567
-0.000294	0.030844	-0.000771	-0.057553	-0.048786	0.043560	0.004898	-0.019180
-0.000205	0.020886	-0.000514	-0.039132	-0.033141	0.029578	0.003313	-0.012982
-0.000153	0.015036	-0.000363	-0.028300	-0.023944	0.021361	0.002382	-0.009341
-0.000616	0.067381	-0.001721	-0.124814	-0.105988	0.094731	0.010718	-0.041937
-0.001558	0.192484	-0.005218	-0.345887	-0.296181	0.266293	0.030839	-0.120271
0.000931	-0.109117	0.002880	0.199713	0.170098	-0.152308	-0.017407	0.068013
0.001848	-0.266583	0.007676	0.464733	0.401201	-0.362830	-0.043049	0.167267
0.001888	-0.285641	0.008361	0.493706	0.427196	-0.386998	-0.046233	0.179442
0.000411	-0.047872	0.001258	0.088106	0.074909	-0.066977	-0.007627	0.029815
0.000638	-0.073989	0.001942	0.136035	0.115706	-0.103497	-0.011790	0.046089
0.000644	-0.074639	0.001959	0.137223	0.116718	-0.104404	-0.011894	0.046494
0.000321	-0.037778	0.000996	0.069487	0.059083	-0.052826	-0.006019	0.023529
0.000890	-0.104048	0.002743	0.190594	0.162291	-0.145292	-0.016595	0.064846
0.000538	-0.062360	0.001636	0.114744	0.097571	-0.087256	-0.009936	0.038841
0.000656	-0.076046	0.001996	0.139793	0.118909	-0.106367	-0.012119	0.047372
-0.001776	0.371797	-0.011879	-0.614860	-0.538274	0.491909	0.060942	-0.235076
-0.000796	0.088389	-0.002277	-0.163122	-0.138656	0.124012	0.014071	-0.055037
-0.000807	0.089793	-0.002314	-0.165671	-0.140832	0.125964	0.014296	-0.055913
-0.000380	0.040464	-0.001020	-0.075322	-0.063883	0.057056	0.006429	-0.025170
0.000611	-0.070851	0.001859	0.130299	0.110818	-0.099118	-0.011290	0.044133
0.000637	-0.073822	0.001937	0.135731	0.115446	-0.103265	-0.011764	0.045985
0.000304	-0.035867	0.000947	0.065959	0.056085	-0.050145	-0.005715	0.022340
0.000011	-0.003187	0.000105	0.005466	0.004719	-0.004247	-0.000516	0.002000
0.000003	-0.002254	0.000081	0.003737	0.003251	-0.002935	-0.000368	0.001419
-0.000073	0.006148	-0.000135	-0.011833	-0.009965	0.008871	0.000969	-0.003809
-0.000104	0.009663	-0.000225	-0.018347	-0.015495	0.013811	0.001528	-0.005997
-0.000221	0.022660	-0.000560	-0.042415	-0.035929	0.032070	0.003595	-0.014086
0.000007	-0.002746	0.000094	0.004649	0.004026	-0.003627	-0.000446	0.001725
-0.000529	0.057302	-0.001457	-0.106327	-0.090250	0.080642	0.009111	-0.035656
0.000062	-0.008842	0.000251	0.015946	0.013615	-0.012194	-0.001415	0.005519
-0.000044	0.002969	-0.000053	-0.005943	-0.004965	0.004405	0.000463	-0.001831
-0.000199	0.020235	-0.000497	-0.037928	-0.032118	0.028664	0.003210	-0.012576
-0.000385	0.040974	-0.001033	-0.076262	-0.064682	0.057770	0.006510	-0.025486
-0.000410	0.043770	-0.001105	-0.081419	-0.069066	0.061691	0.006955	-0.027228
-0.000327	0.034481	-0.000865	-0.064275	-0.054496	0.048664	0.005476	-0.021444
-0.000248	0.025632	-0.000637	-0.047916	-0.040600	0.036244	0.004068	-0.015936
-0.000227	0.023357	-0.000578	-0.043706	-0.037025	0.033049	0.003706	-0.014520
-0.000234	0.024028	-0.000595	-0.044948	-0.038080	0.033991	0.003813	-0.014938
-0.000292	0.030541	-0.000763	-0.056994	-0.048310	0.043135	0.004850	-0.018992
-0.000270	0.028093	-0.000700	-0.052468	-0.044467	0.039699	0.004460	-0.017468
-0.000249	0.025738	-0.000639	-0.048111	-0.040766	0.036392	0.004085	-0.016002
-0.000112	0.010531	-0.000247	-0.019954	-0.016859	0.015031	0.001666	-0.006537
-0.000402	0.042968	-0.001085	-0.079940	-0.067808	0.060566	0.006828	-0.026728
-0.001487	0.180767	-0.004865	-0.326069	-0.278919	0.250582	0.028934	-0.112892
0.000795	-0.092500	0.002433	0.169725	0.144450	-0.129271	-0.014747	0.057635
0.001695	-0.224962	0.006277	0.398834	0.342735	-0.308910	-0.036169	0.140821
0.001817	-0.255758	0.007300	0.447932	0.386211	-0.348950	-0.041250	0.160370
0.001097	-0.130215	0.003459	0.237376	0.202408	-0.181394	-0.020793	0.081207
0.001134	-0.135147	0.003596	0.246104	0.209914	-0.188163	-0.021585	0.084294
0.001182	-0.141587	0.003777	0.257458	0.219689	-0.196985	-0.022621	0.088328
0.000557	-0.064553	0.001694	0.118765	0.100994	-0.090321	-0.010285	0.040207
-0.000027	0.001041	-0.000003	-0.002369	-0.001932	0.001695	0.000156	-0.000631
0.000333	-0.039077	0.001030	0.071886	0.061121	-0.054648	-0.006226	0.024338
0.000708	-0.082153	0.002157	0.150928	0.128404	-0.114878	-0.013094	0.051180
-0.001707	0.383186	-0.012418	-0.629454	-0.551996	0.505099	0.062941	-0.242525
-0.000288	0.030115	-0.000752	-0.056208	-0.047642	0.042538	0.004782	-0.018727
-0.000470	0.050598	-0.001283	-0.093998	-0.079761	0.071257	0.008043	-0.031480
-0.000321	0.033881	-0.000849	-0.063167	-0.053554	0.047822	0.005381	-0.021071
0.000242	-0.028941	0.000768	0.053159	0.045211	-0.040426	-0.004613	0.018029
0.000216	-0.025957	0.000691	0.047638	0.040523	-0.036236	-0.004138	0.016171
-0.000134	0.012955	-0.000310	-0.024445	-0.020671	0.018437	0.002052	-0.008046
-0.000132	0.012684	-0.000303	-0.023944	-0.020246	0.018057	0.002008	-0.007877
0.000007	-0.002795	0.000095	0.004740	0.004103	-0.003696	-0.000454	0.001756
-0.000276	0.028814	-0.000718	-0.053801	-0.045599	0.040711	0.004575	-0.017917
-0.000231	0.023793	-0.000589	-0.044513	-0.037710	0.033661	0.003776	-0.014791
-0.000307	0.032243	-0.000807	-0.060139	-0.050982	0.045523	0.005120	-0.020051
-0.000089	0.007991	-0.000182	-0.015248	-0.012864	0.011461	0.001262	-0.004956
